age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,total_contacts,call_efficiency,multiple_loans,is_new_customer,y,y_numeric
52,management,married,tertiary,no,40.0,no,no,cellular,19,nov,1265.0,3.0,-1,0,other_outcome,3,316.25,0,1,yes,1
49,entrepreneur,married,secondary,no,687.0,no,no,cellular,18,aug,65.0,6.0,-1,0,other_outcome,6,9.285714285714286,0,1,no,0
32,admin.,married,secondary,no,-540.0,yes,yes,cellular,30,may,53.0,7.0,-1,0,other_outcome,7,6.625,1,1,no,0
33,self-employed,single,tertiary,no,9670.0,no,no,cellular,20,nov,204.0,1.0,-1,0,other_outcome,1,102.0,0,1,no,0
29,blue-collar,married,primary,no,410.0,no,yes,telephone,25,jul,297.0,2.0,-1,0,other_outcome,2,99.0,0,1,no,0
30,admin.,single,secondary,no,98.0,yes,no,cellular,23,jul,100.0,5.0,-1,0,other_outcome,5,16.666666666666668,0,1,no,0
27,housemaid,married,secondary,no,0.0,no,yes,cellular,17,jul,72.0,1.0,-1,0,other_outcome,1,36.0,0,1,no,0
42,technician,married,secondary,no,473.0,yes,no,cellular,7,jul,216.0,5.0,-1,0,other_outcome,5,36.0,0,1,no,0
53,technician,married,secondary,no,428.0,no,no,cellular,19,aug,609.0,4.0,-1,0,other_outcome,4,121.8,0,1,no,0
46,management,married,tertiary,no,242.0,no,no,cellular,4,aug,120.0,2.0,96,1,success,3,40.0,0,0,yes,1
46,management,married,tertiary,no,699.0,no,no,cellular,30,apr,970.0,1.0,87,1,failure,2,485.0,0,0,yes,1
26,management,single,tertiary,no,2786.0,no,no,cellular,23,mar,415.0,1.0,-1,0,other_outcome,1,207.5,0,1,yes,1
41,technician,married,secondary,no,1822.0,no,yes,cellular,31,jul,391.0,1.0,-1,0,other_outcome,1,195.5,0,1,no,0
56,technician,divorced,secondary,no,672.0,no,no,cellular,21,jul,71.0,9.0,-1,0,other_outcome,9,7.1,0,1,no,0
39,self-employed,married,primary,no,185.0,yes,no,cellular,29,may,513.0,3.0,-1,0,other_outcome,3,128.25,0,1,no,0
77,retired,married,primary,no,2223.0,no,no,telephone,10,aug,365.0,2.0,187,1,success,3,121.66666666666669,0,0,no,0
45,blue-collar,married,secondary,no,640.0,yes,no,cellular,5,may,214.0,1.0,1,1,success,2,107.0,0,0,no,0
51,blue-collar,married,primary,no,959.0,no,yes,cellular,24,jul,240.0,5.0,-1,0,other_outcome,5,40.0,0,1,no,0
42,blue-collar,married,primary,no,7041.0,yes,no,cellular,28,jul,386.0,4.0,-1,0,other_outcome,4,77.2,0,1,no,0
48,management,married,tertiary,no,666.0,yes,no,cellular,7,jul,317.0,6.0,-1,0,other_outcome,6,45.285714285714285,0,1,no,0
37,unemployed,divorced,primary,no,849.0,yes,no,cellular,7,may,166.0,1.0,-1,0,other_outcome,1,83.0,0,1,no,0
35,unemployed,married,tertiary,no,1849.0,yes,no,cellular,15,may,111.0,1.0,-1,0,other_outcome,1,55.5,0,1,no,0
20,student,single,secondary,no,829.0,no,no,cellular,27,jan,196.0,3.0,202,2,success,5,49.0,0,0,yes,1
36,technician,married,tertiary,no,167.0,yes,no,cellular,28,jan,57.0,1.0,-1,0,other_outcome,1,28.5,0,1,no,0
30,technician,married,secondary,no,239.0,yes,no,cellular,18,aug,199.0,8.0,-1,0,other_outcome,8,22.11111111111111,0,1,no,0
60,retired,divorced,tertiary,no,4.0,yes,no,cellular,26,may,400.0,3.0,358,2,failure,5,100.0,0,0,no,0
60,retired,married,secondary,no,143.0,no,no,telephone,30,jan,345.0,1.0,-1,0,other_outcome,1,172.5,0,1,no,0
35,admin.,single,secondary,no,663.0,yes,no,cellular,2,apr,359.0,3.0,-1,0,other_outcome,3,89.75,0,1,no,0
26,technician,married,tertiary,no,8.0,yes,yes,cellular,13,may,262.0,2.0,-1,0,other_outcome,2,87.33333333333333,1,1,no,0
26,student,single,secondary,no,6036.0,no,no,cellular,1,oct,152.0,1.0,-1,0,other_outcome,1,76.0,0,1,no,0
29,technician,married,secondary,no,344.0,yes,yes,cellular,28,may,279.0,2.0,-1,0,other_outcome,2,93.0,1,1,no,0
48,services,married,secondary,no,473.0,no,yes,cellular,6,aug,198.0,2.0,-1,0,other_outcome,2,66.0,0,1,no,0
55,blue-collar,married,secondary,no,1901.0,no,no,cellular,18,aug,143.0,4.0,-1,0,other_outcome,4,28.6,0,1,no,0
32,management,divorced,tertiary,no,294.0,yes,no,cellular,17,apr,1095.0,1.0,274,5,success,6,547.5,0,0,yes,1
28,blue-collar,married,primary,no,519.0,yes,no,cellular,18,may,82.0,9.0,-1,0,other_outcome,9,8.2,0,1,no,0
32,housemaid,married,primary,no,727.0,no,no,cellular,11,aug,68.0,4.0,-1,0,other_outcome,4,13.6,0,1,no,0
30,services,single,primary,no,79.0,yes,no,cellular,15,may,317.0,1.0,-1,0,other_outcome,1,158.5,0,1,no,0
34,admin.,married,secondary,no,2984.0,yes,no,cellular,20,apr,11.0,3.0,-1,0,other_outcome,3,2.75,0,1,no,0
52,services,married,secondary,no,961.0,no,yes,cellular,18,feb,222.0,1.0,553,4,failure,5,111.0,0,0,yes,1
30,admin.,single,secondary,no,28.0,no,no,cellular,20,aug,107.0,1.0,-1,0,other_outcome,1,53.5,0,1,no,0
32,blue-collar,married,primary,no,651.0,yes,no,cellular,4,feb,628.0,2.0,267,2,failure,4,209.33333333333331,0,0,no,0
41,services,divorced,secondary,no,5745.0,yes,yes,cellular,15,may,69.0,3.0,357,1,failure,4,17.25,1,0,no,0
28,blue-collar,married,primary,no,459.0,yes,yes,cellular,3,jun,178.0,1.0,-1,0,other_outcome,1,89.0,1,1,no,0
55,entrepreneur,married,primary,no,199.0,no,no,cellular,17,nov,176.0,1.0,-1,0,other_outcome,1,88.0,0,1,no,0
50,services,married,secondary,no,206.0,yes,no,cellular,6,may,154.0,1.0,-1,0,other_outcome,1,77.0,0,1,no,0
21,student,single,secondary,no,1746.0,no,no,cellular,21,aug,487.0,2.0,-1,0,other_outcome,2,162.33333333333334,0,1,no,0
42,admin.,divorced,secondary,no,153.0,yes,no,cellular,16,may,844.0,1.0,-1,0,other_outcome,1,422.0,0,1,yes,1
37,technician,married,primary,no,0.0,yes,no,cellular,6,may,76.0,4.0,-1,0,other_outcome,4,15.2,0,1,no,0
39,technician,single,secondary,no,681.0,yes,no,cellular,5,jun,170.0,1.0,-1,0,other_outcome,1,85.0,0,1,no,0
47,services,married,secondary,no,543.0,yes,no,cellular,15,may,141.0,1.0,-1,0,other_outcome,1,70.5,0,1,no,0
32,technician,single,tertiary,no,100.0,no,no,cellular,28,jan,741.0,1.0,-1,0,other_outcome,1,370.5,0,1,no,0
29,services,single,secondary,no,20.0,yes,no,cellular,15,may,431.0,1.0,-1,0,other_outcome,1,215.5,0,1,no,0
28,technician,married,secondary,no,232.0,yes,yes,cellular,29,jan,72.0,1.0,261,1,failure,2,36.0,1,0,no,0
33,technician,married,secondary,no,3000.0,yes,yes,cellular,2,jul,160.0,1.0,-1,0,other_outcome,1,80.0,1,1,no,0
36,management,married,tertiary,no,0.0,yes,yes,cellular,18,jul,305.0,10.0,-1,0,other_outcome,10,27.727272727272727,1,1,no,0
42,blue-collar,married,primary,no,792.0,yes,yes,cellular,19,nov,611.0,2.0,175,12,other,14,203.66666666666663,1,0,no,0
34,management,married,tertiary,no,1784.0,yes,no,cellular,17,jul,43.0,2.0,-1,0,other_outcome,2,14.333333333333334,0,1,no,0
36,technician,single,tertiary,no,0.0,yes,no,cellular,14,may,155.0,2.0,303,3,other,5,51.66666666666666,0,0,no,0
32,blue-collar,single,secondary,no,127.0,yes,no,cellular,5,may,195.0,1.0,-1,0,other_outcome,1,97.5,0,1,no,0
61,technician,married,tertiary,no,1263.0,no,no,telephone,18,feb,176.0,4.0,-1,0,other_outcome,4,35.2,0,1,no,0
30,management,single,tertiary,no,149.0,yes,no,cellular,3,jun,220.0,2.0,-1,0,other_outcome,2,73.33333333333333,0,1,no,0
36,management,married,primary,no,5427.0,no,no,cellular,12,jun,398.0,1.0,-1,0,other_outcome,1,199.0,0,1,no,0
27,student,single,primary,yes,25.0,no,no,cellular,28,aug,8.0,1.0,-1,0,other_outcome,1,4.0,0,1,no,0
35,blue-collar,married,secondary,no,616.0,no,no,cellular,9,jul,317.0,1.0,-1,0,other_outcome,1,158.5,0,1,no,0
32,technician,single,secondary,yes,0.0,no,yes,cellular,16,jul,195.0,1.0,-1,0,other_outcome,1,97.5,0,1,no,0
56,management,married,tertiary,no,318.0,no,yes,telephone,9,jul,246.0,3.0,-1,0,other_outcome,3,61.5,0,1,no,0
49,technician,married,secondary,no,305.0,no,no,cellular,30,apr,401.0,1.0,-1,0,other_outcome,1,200.5,0,1,no,0
35,admin.,single,secondary,no,181.0,yes,no,cellular,18,may,217.0,4.0,301,1,failure,5,43.4,0,0,no,0
48,blue-collar,divorced,primary,no,19.0,no,yes,cellular,4,jul,327.0,1.0,-1,0,other_outcome,1,163.5,0,1,no,0
28,blue-collar,married,secondary,no,5611.0,yes,no,cellular,3,jun,340.0,2.0,-1,0,other_outcome,2,113.33333333333331,0,1,no,0
35,technician,single,secondary,no,230.0,no,no,cellular,3,feb,288.0,1.0,-1,0,other_outcome,1,144.0,0,1,no,0
38,self-employed,married,tertiary,no,3139.0,yes,no,cellular,18,nov,177.0,2.0,-1,0,other_outcome,2,59.0,0,1,no,0
59,management,married,secondary,no,1245.0,no,no,cellular,29,jan,285.0,1.0,-1,0,other_outcome,1,142.5,0,1,no,0
40,unemployed,single,secondary,no,6.0,no,no,cellular,9,jun,134.0,3.0,-1,0,other_outcome,3,33.5,0,1,no,0
32,technician,single,tertiary,no,127.0,no,no,cellular,5,aug,168.0,3.0,-1,0,other_outcome,3,42.0,0,1,no,0
47,blue-collar,married,secondary,no,812.0,yes,no,cellular,29,may,68.0,1.0,-1,0,other_outcome,1,34.0,0,1,no,0
35,admin.,married,secondary,no,0.0,no,no,cellular,17,jul,80.0,5.0,-1,0,other_outcome,5,13.333333333333334,0,1,no,0
38,technician,married,tertiary,no,-363.0,no,no,cellular,26,aug,101.0,2.0,-1,0,other_outcome,2,33.666666666666664,0,1,no,0
34,blue-collar,single,secondary,no,89.0,yes,yes,cellular,21,may,175.0,2.0,-1,0,other_outcome,2,58.333333333333336,1,1,no,0
41,housemaid,married,primary,no,15.0,no,yes,telephone,17,jul,17.0,3.0,-1,0,other_outcome,3,4.25,0,1,no,0
29,blue-collar,single,primary,no,161.0,no,yes,cellular,7,jul,295.0,1.0,-1,0,other_outcome,1,147.5,0,1,no,0
34,management,married,tertiary,no,156.0,yes,no,cellular,12,may,63.0,1.0,-1,0,other_outcome,1,31.5,0,1,no,0
33,management,married,secondary,no,350.0,yes,no,cellular,13,may,205.0,1.0,350,2,failure,3,102.5,0,0,no,0
38,admin.,single,secondary,no,77.0,no,no,cellular,20,nov,441.0,4.0,-1,0,other_outcome,4,88.2,0,1,no,0
33,admin.,married,secondary,no,0.0,yes,no,cellular,30,jul,41.0,5.0,-1,0,other_outcome,5,6.833333333333333,0,1,no,0
36,blue-collar,married,secondary,no,0.0,no,no,cellular,24,jul,120.0,5.0,-1,0,other_outcome,5,20.0,0,1,no,0
34,blue-collar,married,secondary,no,4535.0,no,no,cellular,6,aug,54.0,3.0,-1,0,other_outcome,3,13.5,0,1,no,0
41,blue-collar,married,primary,no,2053.0,no,no,cellular,31,jul,81.0,4.0,-1,0,other_outcome,4,16.2,0,1,no,0
58,housemaid,married,primary,no,7881.0,no,no,cellular,28,aug,507.0,8.0,-1,0,other_outcome,8,56.333333333333336,0,1,no,0
45,admin.,married,secondary,no,13160.143748000002,yes,no,cellular,20,jun,31.0,6.0,-1,0,other_outcome,6,4.428571428571429,0,1,no,0
42,technician,married,secondary,no,2980.0,no,no,cellular,20,jun,101.0,3.0,-1,0,other_outcome,3,25.25,0,1,no,0
49,technician,married,secondary,no,1355.0,yes,no,cellular,18,jun,300.0,3.0,-1,0,other_outcome,3,75.0,0,1,no,0
59,blue-collar,married,primary,no,282.0,no,no,cellular,3,feb,301.0,2.0,-1,0,other_outcome,2,100.33333333333331,0,1,no,0
40,management,married,tertiary,no,5010.0,no,no,cellular,17,nov,49.0,1.0,-1,0,other_outcome,1,24.5,0,1,no,0
40,admin.,married,tertiary,no,1.0,yes,no,telephone,22,may,249.0,3.0,-1,0,other_outcome,3,62.25,0,1,no,0
27,admin.,married,secondary,no,3415.0,no,no,cellular,9,oct,266.0,3.0,184,1,success,4,66.5,0,0,yes,1
48,management,married,tertiary,no,4191.0,no,no,cellular,21,may,363.0,6.0,-1,0,other_outcome,6,51.85714285714285,0,1,no,0
33,management,single,tertiary,no,47.0,no,no,cellular,20,aug,203.0,4.0,-1,0,other_outcome,4,40.6,0,1,no,0
34,blue-collar,married,secondary,no,1089.0,yes,no,cellular,13,may,394.0,3.0,-1,0,other_outcome,3,98.5,0,1,yes,1
40,blue-collar,married,secondary,no,928.0,yes,no,cellular,17,apr,53.0,1.0,-1,0,other_outcome,1,26.5,0,1,no,0
40,entrepreneur,married,tertiary,no,865.0,no,no,cellular,21,nov,170.0,2.0,-1,0,other_outcome,2,56.66666666666666,0,1,no,0
43,services,divorced,secondary,no,207.0,yes,no,cellular,16,may,132.0,1.0,-1,0,other_outcome,1,66.0,0,1,no,0
38,technician,married,tertiary,no,51.0,no,no,telephone,27,aug,39.0,9.0,-1,0,other_outcome,9,3.9,0,1,no,0
45,technician,married,secondary,no,34.0,no,no,telephone,27,aug,96.0,7.0,-1,0,other_outcome,7,12.0,0,1,no,0
26,student,single,secondary,no,268.0,yes,no,cellular,20,may,77.0,2.0,-1,0,other_outcome,2,25.666666666666668,0,1,no,0
48,management,divorced,tertiary,no,2263.0,no,no,cellular,29,jul,874.0,2.0,-1,0,other_outcome,2,291.3333333333333,0,1,yes,1
59,retired,married,tertiary,no,2194.0,yes,no,telephone,31,jul,16.0,9.0,-1,0,other_outcome,9,1.6,0,1,no,0
44,blue-collar,married,secondary,no,13160.143748000002,yes,no,cellular,29,may,401.0,1.0,-1,0,other_outcome,1,200.5,0,1,no,0
27,admin.,single,secondary,no,3776.0,yes,no,cellular,19,may,217.0,2.0,-1,0,other_outcome,2,72.33333333333333,0,1,no,0
30,technician,married,secondary,no,394.0,no,no,cellular,22,aug,216.0,13.0,-1,0,other_outcome,13,15.428571428571429,0,1,no,0
38,admin.,single,secondary,no,262.0,no,no,cellular,3,feb,315.0,2.0,180,6,failure,8,105.0,0,0,yes,1
32,technician,single,secondary,no,491.0,no,no,cellular,8,oct,251.0,2.0,91,7,success,9,83.66666666666667,0,0,yes,1
44,technician,married,secondary,no,326.0,yes,no,cellular,8,aug,108.0,2.0,-1,0,other_outcome,2,36.0,0,1,no,0
35,services,single,secondary,no,143.0,yes,yes,cellular,13,may,68.0,1.0,369,2,other,3,34.0,1,0,no,0
51,blue-collar,divorced,secondary,no,104.0,no,no,cellular,9,jul,71.0,1.0,-1,0,other_outcome,1,35.5,0,1,no,0
53,retired,married,secondary,no,-686.0,no,yes,cellular,2,jun,255.0,3.0,-1,0,other_outcome,3,63.75,0,1,no,0
46,admin.,single,secondary,no,-976.0,yes,yes,cellular,14,may,111.0,1.0,-1,0,other_outcome,1,55.5,1,1,no,0
26,technician,married,secondary,no,-119.0,no,yes,cellular,9,jul,359.0,5.0,-1,0,other_outcome,5,59.833333333333336,0,1,yes,1
77,retired,married,secondary,no,1208.0,no,no,telephone,28,apr,72.0,4.0,-1,0,other_outcome,4,14.4,0,1,no,0
39,blue-collar,married,primary,no,-176.0,no,no,cellular,9,jul,176.0,1.0,-1,0,other_outcome,1,88.0,0,1,no,0
30,management,married,tertiary,no,4145.0,yes,yes,cellular,18,jul,302.0,1.0,-1,0,other_outcome,1,151.0,1,1,no,0
41,management,married,tertiary,no,15.0,no,no,cellular,20,jun,13.0,5.0,-1,0,other_outcome,5,2.1666666666666665,0,1,no,0
33,technician,divorced,secondary,no,948.0,no,no,cellular,26,jul,7.0,1.0,-1,0,other_outcome,1,3.5,0,1,no,0
35,management,married,tertiary,no,867.0,yes,no,cellular,20,nov,298.0,2.0,171,3,success,5,99.33333333333331,0,0,no,0
27,technician,divorced,secondary,no,21.0,yes,no,cellular,18,may,336.0,1.0,356,1,failure,2,168.0,0,0,no,0
26,blue-collar,married,secondary,no,986.0,yes,no,cellular,5,jun,209.0,3.0,-1,0,other_outcome,3,52.25,0,1,no,0
76,retired,divorced,primary,no,802.0,no,no,cellular,9,mar,241.0,1.0,181,5,success,6,120.5,0,0,yes,1
60,technician,married,secondary,no,0.0,no,no,cellular,20,jun,105.0,2.0,-1,0,other_outcome,2,35.0,0,1,no,0
48,blue-collar,married,secondary,no,113.0,no,no,cellular,11,aug,104.0,13.0,-1,0,other_outcome,13,7.428571428571429,0,1,no,0
41,self-employed,married,tertiary,no,-195.0,yes,yes,cellular,4,feb,52.0,3.0,-1,0,other_outcome,3,13.0,1,1,no,0
42,services,married,secondary,no,146.0,yes,yes,cellular,15,may,670.0,4.0,346,1,failure,5,134.0,1,0,yes,1
43,housemaid,married,primary,no,59.0,no,yes,cellular,28,jul,155.0,2.0,-1,0,other_outcome,2,51.66666666666666,0,1,no,0
49,services,married,secondary,no,3169.0,no,no,cellular,9,jun,626.0,1.0,-1,0,other_outcome,1,313.0,0,1,no,0
36,services,married,secondary,no,2984.0,yes,no,cellular,2,jun,394.0,1.0,-1,0,other_outcome,1,197.0,0,1,yes,1
29,management,single,tertiary,no,-27.0,no,no,cellular,13,may,270.0,1.0,-1,0,other_outcome,1,135.0,0,1,yes,1
55,housemaid,divorced,primary,no,0.0,no,no,cellular,20,jun,398.0,2.0,-1,0,other_outcome,2,132.66666666666666,0,1,no,0
31,admin.,single,secondary,no,396.0,yes,no,cellular,19,may,104.0,1.0,-1,0,other_outcome,1,52.0,0,1,no,0
26,technician,single,secondary,yes,-516.0,yes,no,cellular,23,may,386.0,2.0,-1,0,other_outcome,2,128.66666666666666,0,1,no,0
25,blue-collar,single,secondary,no,218.0,no,yes,cellular,7,jul,448.0,1.0,-1,0,other_outcome,1,224.0,0,1,no,0
35,blue-collar,divorced,secondary,no,3102.0,yes,no,cellular,20,nov,138.0,1.0,-1,0,other_outcome,1,69.0,0,1,no,0
43,blue-collar,divorced,primary,no,219.0,no,no,telephone,13,nov,138.0,1.0,-1,0,other_outcome,1,69.0,0,1,no,0
28,blue-collar,married,secondary,no,196.0,yes,no,cellular,26,jun,176.0,7.0,-1,0,other_outcome,7,22.0,0,1,no,0
50,management,married,secondary,no,8345.0,no,no,cellular,11,jun,561.0,1.0,-1,0,other_outcome,1,280.5,0,1,no,0
31,management,single,tertiary,no,241.0,yes,no,cellular,24,jul,241.0,3.0,-1,0,other_outcome,3,60.25,0,1,no,0
41,blue-collar,married,secondary,no,196.0,yes,no,cellular,13,may,488.0,1.0,-1,0,other_outcome,1,244.0,0,1,no,0
33,services,married,secondary,no,260.0,yes,no,cellular,31,mar,248.0,1.0,-1,0,other_outcome,1,124.0,0,1,no,0
29,technician,single,secondary,no,1395.0,yes,no,cellular,26,may,61.0,1.0,-1,0,other_outcome,1,30.5,0,1,no,0
33,technician,married,secondary,no,1026.0,no,no,cellular,3,aug,326.0,2.0,340,3,failure,5,108.66666666666669,0,0,no,0
50,blue-collar,married,secondary,no,1498.0,yes,no,cellular,18,jul,223.0,1.0,-1,0,other_outcome,1,111.5,0,1,no,0
37,admin.,married,secondary,no,66.0,yes,no,cellular,14,may,91.0,7.0,-1,0,other_outcome,7,11.375,0,1,no,0
50,technician,divorced,secondary,no,2910.0,no,yes,cellular,18,nov,364.0,2.0,-1,0,other_outcome,2,121.33333333333331,0,1,no,0
36,management,married,tertiary,no,4.0,yes,no,cellular,29,aug,159.0,2.0,-1,0,other_outcome,2,53.0,0,1,no,0
57,blue-collar,married,secondary,no,13160.143748000002,no,no,cellular,23,oct,301.0,1.0,-1,0,other_outcome,1,150.5,0,1,yes,1
41,management,married,tertiary,no,393.0,yes,no,cellular,8,may,110.0,2.0,-1,0,other_outcome,2,36.66666666666666,0,1,no,0
26,technician,married,tertiary,no,192.0,yes,no,cellular,18,jul,116.0,1.0,-1,0,other_outcome,1,58.0,0,1,no,0
60,housemaid,married,primary,no,352.0,no,yes,cellular,17,jun,81.0,2.0,-1,0,other_outcome,2,27.0,0,1,no,0
35,management,married,tertiary,no,2161.0,no,no,cellular,9,mar,139.0,2.0,181,3,success,5,46.333333333333336,0,0,yes,1
43,blue-collar,married,secondary,no,1071.0,yes,no,cellular,19,may,411.0,1.0,-1,0,other_outcome,1,205.5,0,1,no,0
34,management,married,tertiary,no,1657.0,yes,no,cellular,18,may,566.0,2.0,356,4,failure,6,188.66666666666663,0,0,no,0
35,management,married,secondary,no,1160.0,yes,no,cellular,27,may,116.0,3.0,-1,0,other_outcome,3,29.0,0,1,no,0
43,management,married,tertiary,no,438.0,no,no,cellular,17,jun,355.0,2.0,-1,0,other_outcome,2,118.33333333333331,0,1,no,0
43,technician,single,tertiary,no,140.0,no,no,cellular,18,aug,192.0,7.0,-1,0,other_outcome,7,24.0,0,1,no,0
31,blue-collar,married,primary,no,-454.0,yes,yes,cellular,28,may,861.0,2.0,-1,0,other_outcome,2,287.0,1,1,no,0
27,technician,single,secondary,no,639.0,yes,no,cellular,16,apr,119.0,1.0,314,5,success,6,59.5,0,0,no,0
47,blue-collar,married,secondary,no,677.0,no,no,cellular,30,apr,900.0,2.0,86,2,failure,4,300.0,0,0,yes,1
45,blue-collar,married,secondary,no,1103.0,yes,no,cellular,24,jul,828.0,2.0,-1,0,other_outcome,2,276.0,0,1,no,0
40,entrepreneur,divorced,secondary,no,201.0,yes,no,cellular,9,feb,25.0,2.0,-1,0,other_outcome,2,8.333333333333334,0,1,no,0
52,blue-collar,married,primary,no,28.0,yes,no,telephone,21,nov,85.0,3.0,-1,0,other_outcome,3,21.25,0,1,no,0
45,blue-collar,married,secondary,no,1964.0,yes,no,cellular,30,may,78.0,1.0,-1,0,other_outcome,1,39.0,0,1,no,0
43,blue-collar,married,primary,no,-98.0,yes,yes,cellular,12,may,112.0,2.0,330,3,other,5,37.333333333333336,1,0,no,0
30,services,single,secondary,no,148.0,no,yes,cellular,7,jul,482.0,3.0,-1,0,other_outcome,3,120.5,0,1,no,0
42,technician,divorced,secondary,no,2189.0,no,no,cellular,16,apr,67.0,5.0,149,2,other,7,11.166666666666666,0,0,no,0
44,housemaid,married,primary,no,71.0,yes,no,cellular,11,jul,251.0,2.0,-1,0,other_outcome,2,83.66666666666667,0,1,no,0
47,unemployed,married,secondary,no,351.0,yes,yes,cellular,29,may,370.0,1.0,-1,0,other_outcome,1,185.0,1,1,no,0
39,management,married,tertiary,no,63.0,yes,no,cellular,16,apr,479.0,1.0,330,1,failure,2,239.5,0,0,no,0
51,technician,married,secondary,no,532.0,yes,yes,cellular,18,nov,346.0,1.0,-1,0,other_outcome,1,173.0,1,1,no,0
59,blue-collar,married,primary,no,-91.0,yes,no,cellular,13,may,239.0,1.0,369,5,failure,6,119.5,0,0,no,0
48,technician,married,tertiary,no,-251.0,no,no,cellular,16,apr,35.0,1.0,-1,0,other_outcome,1,17.5,0,1,no,0
29,admin.,single,tertiary,no,41.0,yes,no,cellular,13,aug,148.0,2.0,-1,0,other_outcome,2,49.333333333333336,0,1,yes,1
46,blue-collar,married,secondary,no,0.0,yes,no,cellular,8,may,264.0,2.0,-1,0,other_outcome,2,88.0,0,1,no,0
37,management,single,tertiary,no,2265.0,yes,no,cellular,16,jul,64.0,1.0,-1,0,other_outcome,1,32.0,0,1,no,0
45,technician,married,secondary,no,1732.0,no,no,cellular,7,aug,163.0,2.0,-1,0,other_outcome,2,54.333333333333336,0,1,no,0
41,management,divorced,tertiary,no,-78.0,yes,no,cellular,3,feb,69.0,4.0,252,4,failure,8,13.8,0,0,no,0
54,admin.,divorced,secondary,no,200.0,no,no,cellular,3,jun,170.0,1.0,-1,0,other_outcome,1,85.0,0,1,yes,1
39,management,single,tertiary,no,313.0,no,yes,cellular,29,jan,118.0,5.0,196,1,other,6,19.666666666666668,0,0,no,0
31,blue-collar,married,secondary,no,472.0,yes,no,cellular,13,may,907.0,2.0,-1,0,other_outcome,2,302.3333333333333,0,1,no,0
50,technician,married,tertiary,no,92.0,no,yes,cellular,7,jul,192.0,1.0,-1,0,other_outcome,1,96.0,0,1,no,0
51,services,married,secondary,no,1703.0,yes,no,cellular,7,may,101.0,1.0,-1,0,other_outcome,1,50.5,0,1,no,0
32,housemaid,married,secondary,no,0.0,yes,no,cellular,12,may,549.0,1.0,368,2,failure,3,274.5,0,0,no,0
30,technician,single,tertiary,no,0.0,yes,no,cellular,5,jun,159.0,2.0,-1,0,other_outcome,2,53.0,0,1,yes,1
32,services,single,secondary,no,-341.0,no,no,cellular,15,may,339.0,1.0,345,3,failure,4,169.5,0,0,no,0
68,retired,single,secondary,no,518.0,no,no,cellular,17,mar,74.0,1.0,-1,0,other_outcome,1,37.0,0,1,no,0
49,admin.,single,secondary,no,780.0,no,no,telephone,3,feb,354.0,5.0,-1,0,other_outcome,5,59.0,0,1,no,0
39,technician,married,secondary,no,61.0,no,no,cellular,19,aug,339.0,2.0,-1,0,other_outcome,2,113.0,0,1,no,0
55,services,divorced,secondary,no,0.0,no,no,cellular,27,sep,262.0,6.0,193,4,success,10,37.42857142857143,0,0,yes,1
29,services,single,secondary,no,102.0,no,no,cellular,12,jul,154.0,1.0,182,5,failure,6,77.0,0,0,no,0
43,management,married,secondary,no,3301.0,yes,yes,cellular,26,mar,278.0,2.0,-1,0,other_outcome,2,92.66666666666669,1,1,no,0
